model,feature_set,feature_signature,base_feature_count,equal_league_log_loss,equal_league_baseline_log_loss,equal_league_log_loss_delta,equal_league_brier_delta,leagues_improved,worst_league_log_loss_delta,league_delta_std,fold_league_delta_std,selected_groups,group_count
dixon_coles_player_form,team_strength + position_and_distribution,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|attack_goal_rate_ewm|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defence_goal_rate_ewm|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|opponent_elo_rating|prior_team_matches|rating_lineup_max_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5,28,1.0620942784801808,0.9620814706274567,0.1000128078527239,0.04771422126141909,0,0.17124067914948693,0.05497591999346026,0.12337820832768098,team_strength|position_and_distribution,2
dixon_coles_player_form,legacy_player_form + team_strength + lineup_continuity + recency,attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,39,1.0645675811302973,0.9620814706274567,0.10248611050284043,0.04648499054883402,0,0.17563624685799484,0.05064920911737541,0.11742886151996362,legacy_player_form|team_strength|lineup_continuity|recency,4
dixon_coles_player_form,team_strength + lineup_continuity + recency,attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,32,1.065353250090554,0.9620814706274567,0.1032717794630974,0.046093501824883455,0,0.16880711169920914,0.051935578032203514,0.12941468191865324,team_strength|lineup_continuity|recency,3
dixon_coles_player_form,team_strength + opponent_adjusted_form + lineup_continuity + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,56,1.0684916905144377,0.9620814706274567,0.106410219886981,0.04601092606437977,0,0.22743935579982244,0.0658335682671526,0.16195186152863736,team_strength|opponent_adjusted_form|lineup_continuity|recency,4
dixon_coles_player_form,legacy_player_form + team_strength + recency,attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|opponent_elo_rating|prior_team_matches|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_mean_5|recent_minutes_sum_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,32,1.0696153211224193,0.9620814706274567,0.10753385049496242,0.046611687909897406,0,0.19219293803765858,0.04917883789216651,0.14292547748485945,legacy_player_form|team_strength|recency,3
dixon_coles_player_form,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,63,1.0720181265057096,0.9620814706274567,0.10993665587825294,0.04592955453809511,0,0.2515546521522425,0.07555529594984954,0.1761513547346014,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|recency,5
dixon_coles_player_form,team_strength + opponent_adjusted_form + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|opponent_elo_rating|prior_team_matches|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,49,1.0753058102713704,0.9620814706274567,0.1132243396439137,0.04694071629970007,0,0.2352333457626017,0.06382957396305583,0.1715859169037633,team_strength|opponent_adjusted_form|recency,3
dixon_coles_player_form,team_strength + recency,attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|opponent_elo_rating|prior_team_matches|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,25,1.0757912513240522,0.9620814706274567,0.11370978069659529,0.04669813021195231,0,0.19623787465119835,0.05207824787760691,0.15786820315821515,team_strength|recency,2
dixon_coles_player_form,legacy_player_form + team_strength + lineup_continuity + position_and_distribution + recency,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|attack_goal_rate_ewm|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,59,1.0759217871272984,0.9620814706274567,0.11384031649984157,0.054886661753465814,0,0.19800956130574887,0.06021626423889302,0.10900310729925262,legacy_player_form|team_strength|lineup_continuity|position_and_distribution|recency,5
dixon_coles_player_form,legacy_player_form + team_strength + opponent_adjusted_form + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|opponent_elo_rating|prior_team_matches|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_mean_5|recent_minutes_sum_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,56,1.0786156220106846,0.9620814706274567,0.11653415138322773,0.047848123277365116,0,0.2718222384405342,0.0802920439796851,0.19323788372386233,legacy_player_form|team_strength|opponent_adjusted_form|recency,4
dixon_coles_player_form,legacy_player_form + team_strength + position_and_distribution + recency,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|attack_goal_rate_ewm|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|opponent_elo_rating|prior_team_matches|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,52,1.0863771385398038,0.9620814706274567,0.12429566791234703,0.059490244314316175,0,0.19480740892344572,0.056379040322654256,0.13605758892348702,legacy_player_form|team_strength|position_and_distribution|recency,4
dixon_coles_player_form,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_sum_5|starters_without_full_window|starters_without_history,46,1.0869998906309795,0.9620814706274567,0.12491842000352264,0.0506105476086048,0,0.271788431709044,0.08026621938854663,0.18984502199366304,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity,4
dixon_coles_player_form,legacy_player_form + team_strength + opponent_adjusted_form,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|attack_goal_rate_ewm|defence_goal_rate_ewm|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|key_passes_per90_sum_5|opponent_elo_rating|prior_team_matches|rating_mean_5|recent_minutes_sum_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,39,1.088709885241284,0.9620814706274567,0.12662841461382737,0.04981926561237611,0,0.2909568953750281,0.08501636517232283,0.20807380376304643,legacy_player_form|team_strength|opponent_adjusted_form,3
dixon_coles_player_form,team_strength + opponent_adjusted_form + lineup_continuity,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|attack_goal_rate_ewm|defence_goal_rate_ewm|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|replacement_quality|retained_starters,39,1.09136465599363,0.9620814706274567,0.12928318536617334,0.05363073578530024,0,0.22048329153483714,0.06968090179834426,0.1666439884146025,team_strength|opponent_adjusted_form|lineup_continuity,3
dixon_coles_player_form,team_strength + lineup_continuity + position_and_distribution + recency,adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_std_across_starters_5|attack_goal_rate_ewm|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5,52,1.0920091031316659,0.9620814706274567,0.12992763250420908,0.059464319817581754,0,0.22880044056976123,0.06779859010975171,0.13738219338770233,team_strength|lineup_continuity|position_and_distribution|recency,4
dixon_coles_player_form,team_strength + opponent_adjusted_form,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|attack_goal_rate_ewm|defence_goal_rate_ewm|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|opponent_elo_rating|prior_team_matches,32,1.092541230962872,0.9620814706274567,0.13045976033541512,0.04994064065065886,0,0.2419121066064469,0.06755064648188028,0.19025758285800806,team_strength|opponent_adjusted_form,2
dixon_coles_player_form,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity + position_and_distribution + recency,adjusted_defensive_actions_lineup_mean_1|adjusted_defensive_actions_lineup_mean_3|adjusted_defensive_actions_lineup_mean_5|adjusted_defensive_actions_lineup_mean_ewm|adjusted_defensive_actions_lineup_mean_std_5|adjusted_defensive_actions_lineup_mean_trend_1_5|adjusted_defensive_actions_lineup_std_across_starters_5|adjusted_key_passes_lineup_mean_1|adjusted_key_passes_lineup_mean_3|adjusted_key_passes_lineup_mean_5|adjusted_key_passes_lineup_mean_ewm|adjusted_key_passes_lineup_mean_std_5|adjusted_key_passes_lineup_mean_trend_1_5|adjusted_key_passes_lineup_std_across_starters_5|adjusted_rating_lineup_mean_1|adjusted_rating_lineup_mean_3|adjusted_rating_lineup_mean_5|adjusted_rating_lineup_mean_ewm|adjusted_rating_lineup_mean_std_5|adjusted_rating_lineup_mean_trend_1_5|adjusted_rating_lineup_std_across_starters_5|adjusted_shots_lineup_mean_1|adjusted_shots_lineup_mean_3|adjusted_shots_lineup_mean_5|adjusted_shots_lineup_mean_ewm|adjusted_shots_lineup_mean_std_5|adjusted_shots_lineup_mean_trend_1_5|adjusted_shots_lineup_std_across_starters_5|attack_goal_rate_ewm|def_adjusted_defensive_actions_5|def_count|def_rating_mean_5|defence_goal_rate_ewm|defensive_actions_per90_lineup_mean_1|defensive_actions_per90_lineup_mean_3|defensive_actions_per90_lineup_mean_ewm|defensive_actions_per90_lineup_mean_trend_1_5|defensive_actions_per90_sum_5|elo_difference|elo_expected_result|elo_rating|expected_goals_strength|fwd_adjusted_shots_5|fwd_count|fwd_rating_mean_5|gk_count|gk_rating_mean_5|gk_saves_per90_5|key_passes_per90_lineup_mean_1|key_passes_per90_lineup_mean_3|key_passes_per90_lineup_mean_ewm|key_passes_per90_lineup_mean_trend_1_5|key_passes_per90_sum_5|mean_pairwise_prior_minutes|mean_pairwise_prior_starts|mid_adjusted_key_passes_5|mid_count|mid_rating_mean_5|missing_regular_starters|new_player_pairs|new_starters|opponent_elo_rating|prior_team_matches|rating_lineup_max_5|rating_lineup_mean_1|rating_lineup_mean_3|rating_lineup_mean_ewm|rating_lineup_mean_std_5|rating_lineup_mean_trend_1_5|rating_lineup_min_5|rating_lineup_std_across_starters_5|rating_lineup_top3_mean_5|rating_mean_5|recent_minutes_sum_5|replacement_quality|retained_starters|shots_per90_lineup_mean_1|shots_per90_lineup_mean_3|shots_per90_lineup_mean_ewm|shots_per90_lineup_mean_trend_1_5|shots_per90_sum_5|starters_without_full_window|starters_without_history,83,1.0993606133757414,0.9620814706274567,0.13727914274828476,0.05688337791314109,0,0.27853868217251976,0.08465975110476354,0.19542567699824487,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity|position_and_distribution|recency,6
