seed,step,action,feature,feature_count,equal_league_log_loss_delta,leagues_improved,worst_league_log_loss_delta,accepted
legacy_player_form,2,add,replacement_quality,7,0.00014109850632817444,2,0.0038417444894789377,False
legacy_player_form,2,add,adjusted_key_passes_lineup_mean_std_5,7,0.0002060408352598797,2,0.0050687088999510355,False
legacy_player_form,2,add,shots_per90_lineup_mean_1,7,0.00022424349836842606,2,0.005060362915939143,False
legacy_player_form,2,add,shots_per90_lineup_mean_trend_1_5,7,0.00022495819504131376,2,0.0050629673966674504,False
legacy_player_form,2,add,retained_starters,7,0.00025513278743449774,2,0.005133570959983791,False
legacy_player_form,2,add,rating_lineup_max_5,7,0.0002569610936398181,2,0.004467637169645489,False
legacy_player_form,2,add,gk_saves_per90_5,7,0.0002841129277029619,3,0.003977174652239457,False
legacy_player_form,2,add,adjusted_defensive_actions_lineup_mean_trend_1_5,7,0.00029669590187142436,2,0.00495848679120825,False
legacy_player_form,2,add,adjusted_defensive_actions_lineup_mean_1,7,0.00030382856471453665,2,0.004783857673237302,False
legacy_player_form,2,add,key_passes_per90_lineup_mean_ewm,7,0.0003123097411807052,2,0.007304436420724647,False
legacy_player_form,2,add,defensive_actions_per90_lineup_mean_1,7,0.00032134499057683285,2,0.0051796477320816825,False
legacy_player_form,2,add,rating_lineup_top3_mean_5,7,0.0003223990809630761,2,0.004246751890164102,False
legacy_player_form,2,add,defensive_actions_per90_lineup_mean_trend_1_5,7,0.0003232583986578108,2,0.005187455975662947,False
legacy_player_form,2,add,adjusted_key_passes_lineup_mean_1,7,0.00036956299563077887,2,0.0067702027011383725,False
legacy_player_form,2,add,new_starters,7,0.0003973648878657254,2,0.00501918677829738,False
legacy_player_form,2,add,adjusted_shots_lineup_mean_std_5,7,0.0004107358037938047,2,0.005250352584114548,False
legacy_player_form,2,add,adjusted_rating_lineup_std_across_starters_5,7,0.0004197588808902752,2,0.005411199278287926,False
legacy_player_form,2,add,adjusted_key_passes_lineup_mean_trend_1_5,7,0.0005104012561370607,2,0.009158860333623675,False
legacy_player_form,2,add,adjusted_defensive_actions_lineup_mean_3,7,0.0005195039026719917,2,0.004999762935310237,False
legacy_player_form,2,add,defensive_actions_per90_lineup_mean_ewm,7,0.0005245664379519788,2,0.0048403130412701945,False
legacy_player_form,2,add,shots_per90_lineup_mean_ewm,7,0.0005720006949921253,2,0.0065380362836764405,False
legacy_player_form,2,add,adjusted_defensive_actions_lineup_mean_ewm,7,0.0005821966174836435,2,0.004709198174838614,False
legacy_player_form,2,add,fwd_rating_mean_5,7,0.0006030040920577129,2,0.004419777333662722,False
legacy_player_form,2,remove,key_passes_per90_sum_5,5,0.0006845185555892419,3,0.0046890203133809205,False
legacy_player_form,2,add,rating_lineup_mean_std_5,7,0.0007557126209214449,2,0.005783149213194783,False
legacy_player_form,2,add,def_adjusted_defensive_actions_5,7,0.0007862630619227317,2,0.006543591042056374,False
legacy_player_form,2,add,adjusted_rating_lineup_mean_std_5,7,0.0008025929511263463,2,0.005610748647793651,False
legacy_player_form,2,add,key_passes_per90_lineup_mean_1,7,0.0008512539349912806,2,0.00923730668331535,False
legacy_player_form,2,add,key_passes_per90_lineup_mean_trend_1_5,7,0.0008569714132444561,2,0.009256843657025504,False
legacy_player_form,2,add,adjusted_defensive_actions_lineup_mean_std_5,7,0.0008668999625598639,2,0.005983701706827826,False
legacy_player_form,2,add,adjusted_key_passes_lineup_mean_3,7,0.0008673960812723535,2,0.008773984571963989,False
legacy_player_form,2,add,fwd_count,7,0.0009142544127662244,2,0.006202769728670843,False
legacy_player_form,2,add,adjusted_key_passes_lineup_mean_ewm,7,0.0009438030288570598,2,0.011554537491642591,False
legacy_player_form,2,add,gk_rating_mean_5,7,0.0009672871478650258,2,0.004671880213005242,False
legacy_player_form,2,add,adjusted_rating_lineup_mean_ewm,7,0.0010253018466477304,2,0.006058888804378326,False
legacy_player_form,2,add,def_rating_mean_5,7,0.0010295618272024853,2,0.006991642872073545,False
legacy_player_form,2,add,adjusted_shots_lineup_mean_ewm,7,0.0011229685721282578,2,0.00929116533524943,False
legacy_player_form,2,add,mid_count,7,0.0011387024180563587,2,0.004520905490704941,False
legacy_player_form,2,add,rating_lineup_mean_ewm,7,0.0012053969004399035,2,0.007348148256904441,False
legacy_player_form,2,add,shots_per90_lineup_mean_3,7,0.0012347761866823737,2,0.005055596184266431,False
legacy_player_form,2,add,mid_adjusted_key_passes_5,7,0.0015389167121490077,2,0.005517416230421901,False
legacy_player_form,2,add,def_count,7,0.0015867307476632674,2,0.006917359909014209,False
legacy_player_form,2,add,adjusted_rating_lineup_mean_3,7,0.0016149886176355377,2,0.005984868342883365,False
legacy_player_form,2,add,adjusted_shots_lineup_mean_5,7,0.00164787468403087,2,0.007242201689026562,False
legacy_player_form,2,add,adjusted_shots_lineup_mean_3,7,0.0017649740853540098,2,0.005756291056183249,False
legacy_player_form,2,add,adjusted_rating_lineup_mean_5,7,0.0018978905615172127,2,0.006303879058899731,False
legacy_player_form,2,add,adjusted_key_passes_lineup_mean_5,7,0.0021937289892228094,2,0.009090375812886853,False
legacy_player_form,2,add,rating_mean_5,7,0.0022861372482261056,2,0.010045047938238127,False
legacy_player_form,2,add,rating_lineup_mean_3,7,0.002374750684721061,2,0.007689067981335063,False
legacy_player_form,2,add,adjusted_defensive_actions_lineup_std_across_starters_5,7,0.003249847616588042,1,0.009020326726388639,False
legacy_player_form,2,add,defence_goal_rate_ewm,7,0.003603354697699701,1,0.007278789072376668,False
legacy_player_form,2,add,attack_goal_rate_ewm,7,0.004075402834297903,2,0.013789785292438683,False
legacy_player_form,2,add,elo_difference,7,0.004342537421038029,2,0.01923986366117303,False
legacy_player_form,2,add,opponent_elo_rating,7,0.004342602263412187,2,0.019240319858767285,False
legacy_player_form,2,add,elo_rating,7,0.0043431780402817255,2,0.019243135752969764,False
legacy_player_form,2,add,elo_expected_result,7,0.005424723171867906,2,0.022012764212185565,False
legacy_player_form,2,add,expected_goals_strength,7,0.006584541139186673,1,0.013267858085890927,False
legacy_player_form,2,add,prior_team_matches,7,0.04261754075948558,1,0.1309627806688718,False
legacy_player_form,3,add,missing_regular_starters,6,-0.002826177152276932,3,0.002125903275091545,True
legacy_player_form,3,remove,shots_per90_sum_5,4,-0.0028068476184401224,3,0.002200648673762129,False
legacy_player_form,3,remove,starters_without_full_window,4,-0.0025477507759948947,3,0.001905505283822162,False
legacy_player_form,3,add,mean_pairwise_prior_minutes,6,-0.002478555664416171,3,0.005579922099635315,False
legacy_player_form,3,add,adjusted_shots_lineup_std_across_starters_5,6,-0.002416333930912962,3,0.003941918287905466,False
legacy_player_form,3,add,mean_pairwise_prior_starts,6,-0.0023596362728717014,3,0.0054547839048560975,False
legacy_player_form,3,remove,starters_without_history,4,-0.0021774442420213315,3,0.0024872101204957975,False
legacy_player_form,3,add,key_passes_per90_lineup_mean_3,6,-0.002076945569924571,3,0.003888904151626682,False
legacy_player_form,3,add,rating_lineup_mean_trend_1_5,6,-0.0019904283631299925,3,0.003135820795969524,False
legacy_player_form,3,add,rating_lineup_std_across_starters_5,6,-0.0019345171603567968,3,0.0037433228063703528,False
legacy_player_form,3,add,adjusted_rating_lineup_mean_trend_1_5,6,-0.0018774836898727497,3,0.0031336781917299383,False
legacy_player_form,3,remove,recent_minutes_sum_5,4,-0.0018711424991745274,3,0.0026737757380821403,False
legacy_player_form,3,add,gk_count,6,-0.001830348756091671,3,0.0031914797768561876,False
legacy_player_form,3,add,adjusted_key_passes_lineup_std_across_starters_5,6,-0.0018214927641780232,3,0.003758327822814933,False
legacy_player_form,3,add,adjusted_rating_lineup_mean_1,6,-0.0018063581550004982,3,0.003750318656111973,False
legacy_player_form,3,add,mid_rating_mean_5,6,-0.001756577068734444,3,0.002221279583213054,False
legacy_player_form,3,add,fwd_adjusted_shots_5,6,-0.0017072839368895032,3,0.005166147957037515,False
legacy_player_form,3,add,rating_lineup_mean_1,6,-0.0016711355086996172,3,0.00334375098682127,False
legacy_player_form,3,add,rating_lineup_min_5,6,-0.0015964155716610361,3,0.004367623278582755,False
legacy_player_form,3,add,defensive_actions_per90_lineup_mean_1,6,-0.00147770265760665,3,0.003506059435718578,False
legacy_player_form,3,add,adjusted_shots_lineup_mean_trend_1_5,6,-0.0014452687997000614,3,0.004549412552913745,False
legacy_player_form,3,add,adjusted_defensive_actions_lineup_mean_1,6,-0.0014252456124631996,3,0.003724864430277419,False
legacy_player_form,3,add,adjusted_shots_lineup_mean_1,6,-0.0014090018233956058,3,0.00385754264319349,False
legacy_player_form,3,add,def_adjusted_defensive_actions_5,6,-0.0013452187785403468,3,0.004798804722033645,False
legacy_player_form,3,add,rating_lineup_max_5,6,-0.0013112186473550834,3,0.00400041215489888,False
legacy_player_form,3,add,replacement_quality,6,-0.0013024284127841179,3,0.003271152921922038,False
legacy_player_form,3,add,rating_lineup_top3_mean_5,6,-0.001255239133210928,3,0.0038851690943872974,False
legacy_player_form,3,add,shots_per90_lineup_mean_1,6,-0.001243036949247034,3,0.00453875336381615,False
legacy_player_form,3,add,shots_per90_lineup_mean_trend_1_5,6,-0.0012424470730153959,3,0.004541487260447896,False
legacy_player_form,3,add,new_player_pairs,6,-0.0012324625334750427,3,0.0038008625413353814,False
legacy_player_form,3,add,adjusted_defensive_actions_lineup_mean_trend_1_5,6,-0.0011562110475495935,3,0.003447267534411269,False
legacy_player_form,3,add,adjusted_shots_lineup_mean_std_5,6,-0.0011461722714972478,3,0.004134384709720829,False
legacy_player_form,3,add,gk_saves_per90_5,6,-0.0011418724221304189,2,0.0031855079277347542,False
legacy_player_form,3,add,defensive_actions_per90_lineup_mean_trend_1_5,6,-0.0011358076187372834,3,0.0034693813803576834,False
legacy_player_form,3,add,adjusted_key_passes_lineup_mean_std_5,6,-0.0011347744120252079,2,0.003564493198671359,False
legacy_player_form,3,add,retained_starters,6,-0.0011169897838672726,3,0.002905442478760678,False
legacy_player_form,3,add,adjusted_key_passes_lineup_mean_1,6,-0.001099409913168503,3,0.006353917445160784,False
legacy_player_form,3,add,shots_per90_lineup_mean_ewm,6,-0.0010419431196519112,3,0.004457180824261275,False
legacy_player_form,3,add,new_starters,6,-0.000986552878351521,3,0.002584602935673197,False
legacy_player_form,3,add,adjusted_rating_lineup_std_across_starters_5,6,-0.0009819673580786059,3,0.0032017845670955225,False
legacy_player_form,3,add,adjusted_key_passes_lineup_mean_trend_1_5,6,-0.000953340844798789,3,0.008667342474963258,False
legacy_player_form,3,add,key_passes_per90_lineup_mean_ewm,6,-0.0009335212402975746,2,0.004946540525650134,False
legacy_player_form,3,remove,key_passes_per90_sum_5,4,-0.0009178080307061132,4,0.004173711084111575,False
legacy_player_form,3,add,fwd_rating_mean_5,6,-0.0008901132719528526,3,0.003342405181458785,False
legacy_player_form,3,add,adjusted_defensive_actions_lineup_mean_ewm,6,-0.0007309315096570623,2,0.004436702957126615,False
legacy_player_form,3,add,defensive_actions_per90_lineup_mean_3,6,-0.0006956392267323697,2,0.0037227193152091775,False
legacy_player_form,3,add,defensive_actions_per90_lineup_mean_ewm,6,-0.0006945927256323037,2,0.004484111616379183,False
legacy_player_form,3,add,adjusted_rating_lineup_mean_ewm,6,-0.0006800576662965962,3,0.0053581833141940205,False
legacy_player_form,3,add,fwd_count,6,-0.0006503408322952487,3,0.005486163953199785,False
legacy_player_form,3,add,key_passes_per90_lineup_mean_1,6,-0.0006499222403498761,3,0.008750048577358394,False
legacy_player_form,3,add,key_passes_per90_lineup_mean_trend_1_5,6,-0.0006436839738883426,3,0.008770837930508923,False
legacy_player_form,3,add,adjusted_defensive_actions_lineup_mean_3,6,-0.0006247338525674717,2,0.004482866023374887,False
legacy_player_form,3,add,rating_lineup_mean_ewm,6,-0.000616174574847439,2,0.004013303150416592,False
legacy_player_form,3,add,gk_rating_mean_5,6,-0.0006119148589559753,3,0.0029214071829362087,False
legacy_player_form,3,add,rating_lineup_mean_std_5,6,-0.0005685626075143668,2,0.004980124406203323,False
legacy_player_form,3,add,adjusted_key_passes_lineup_mean_3,6,-0.0005664225231889919,2,0.004698433375915023,False
legacy_player_form,3,add,adjusted_rating_lineup_mean_std_5,6,-0.0005452151588141829,2,0.004779844637902819,False
legacy_player_form,3,add,adjusted_shots_lineup_mean_ewm,6,-0.0005169561173226089,2,0.0041917389910983704,False
legacy_player_form,3,add,def_rating_mean_5,6,-0.00048412150802636946,2,0.0029642075872644558,False
legacy_player_form,3,add,mid_count,6,-0.0004384478466997521,3,0.003657666601045051,False
legacy_player_form,3,add,adjusted_defensive_actions_lineup_mean_5,6,-0.0004309169745505548,2,0.004174043470588584,False
legacy_player_form,3,add,adjusted_defensive_actions_lineup_mean_std_5,6,-0.00041262436792106617,2,0.005360689877515368,False
legacy_player_form,3,add,defensive_actions_per90_sum_5,6,-0.00040227826382650546,2,0.003724339298682877,False
legacy_player_form,3,add,adjusted_key_passes_lineup_mean_ewm,6,-0.00015913138105216884,2,0.007249408884530517,False
legacy_player_form,3,add,shots_per90_lineup_mean_3,6,-0.00012170561005766522,3,0.003608155537468738,False
legacy_player_form,3,add,adjusted_rating_lineup_mean_3,6,2.607321247889427e-05,3,0.005151121850658358,False
legacy_player_form,3,add,adjusted_shots_lineup_mean_5,6,5.290135652582517e-05,2,0.004941008252491108,False
legacy_player_form,3,add,adjusted_rating_lineup_mean_5,6,0.00011366110502839533,3,0.00556773807205635,False
legacy_player_form,3,add,def_count,6,0.0001672258396054893,3,0.00647859703086362,False
legacy_player_form,3,add,mid_adjusted_key_passes_5,6,0.00018840876683299257,2,0.004828942726550434,False
legacy_player_form,3,add,adjusted_shots_lineup_mean_3,6,0.00025159398870084894,3,0.004892058197704774,False
legacy_player_form,3,add,rating_mean_5,6,0.0003592328698129643,2,0.0040221792112270505,False
legacy_player_form,3,add,adjusted_key_passes_lineup_mean_5,6,0.0004622053193894304,2,0.0067403321854662135,False
legacy_player_form,3,add,rating_lineup_mean_3,6,0.0006064704430020385,2,0.00423346773921085,False
legacy_player_form,3,add,adjusted_defensive_actions_lineup_std_across_starters_5,6,0.0020976247511398593,1,0.008247810008946255,False
legacy_player_form,3,add,elo_rating,6,0.002170179289467611,2,0.010093475030467314,False
legacy_player_form,3,add,elo_difference,6,0.0021701835544898794,2,0.01009334981644916,False
legacy_player_form,3,add,opponent_elo_rating,6,0.0021705065183886597,2,0.010094794998468659,False
legacy_player_form,3,add,defence_goal_rate_ewm,6,0.00223985210704043,1,0.007397746521861759,False
legacy_player_form,3,add,attack_goal_rate_ewm,6,0.0023860280209076603,1,0.0070216951777130054,False
legacy_player_form,3,add,elo_expected_result,6,0.003180973594305625,2,0.012245605044213348,False
legacy_player_form,3,add,expected_goals_strength,6,0.004948817529225979,1,0.012236047608252809,False
legacy_player_form,3,add,prior_team_matches,6,0.04114861773790122,1,0.12382163707050498,False
legacy_player_form,4,remove,shots_per90_sum_5,5,-0.003848455029051734,4,0.0010844475615221505,True
legacy_player_form,4,remove,starters_without_full_window,5,-0.003811652209251104,4,0.0007386932283681702,False
legacy_player_form,4,remove,recent_minutes_sum_5,5,-0.0034440520618084225,3,0.0006954907286491618,False
legacy_player_form,4,add,adjusted_shots_lineup_std_across_starters_5,7,-0.0033774971733514293,3,0.002921187818661908,False
legacy_player_form,4,add,mean_pairwise_prior_minutes,7,-0.00316220078083973,3,0.00401324360334987,False
legacy_player_form,4,remove,starters_without_history,5,-0.0031390967192452155,3,0.0016247530216910722,False
legacy_player_form,4,add,key_passes_per90_lineup_mean_3,7,-0.00309468635914667,3,0.002758247768603894,False
legacy_player_form,4,add,mean_pairwise_prior_starts,7,-0.0030076702169255175,3,0.003920858105889491,False
legacy_player_form,4,add,rating_lineup_mean_trend_1_5,7,-0.002992900420360689,3,0.002139952957041613,False
legacy_player_form,4,add,adjusted_rating_lineup_mean_trend_1_5,7,-0.002897829397306162,3,0.002105736800073199,False
legacy_player_form,4,add,adjusted_key_passes_lineup_std_across_starters_5,7,-0.0028391780768892484,4,0.0026151971074300784,False
legacy_player_form,4,add,gk_count,7,-0.002826161116243675,3,0.0021258878585868057,False
legacy_player_form,4,add,mid_rating_mean_5,7,-0.002800390491510396,4,0.0016825458313292074,False
legacy_player_form,4,add,rating_lineup_std_across_starters_5,7,-0.002794185018309725,3,0.002737829761441435,False
legacy_player_form,4,add,adjusted_rating_lineup_mean_1,7,-0.0027420887562291663,3,0.0027410795885567385,False
legacy_player_form,4,add,fwd_adjusted_shots_5,7,-0.0027380081021515235,3,0.004598661233957468,False
legacy_player_form,4,add,rating_lineup_mean_1,7,-0.0025909388240542342,3,0.0024005453606189553,False
legacy_player_form,4,add,defensive_actions_per90_lineup_mean_1,7,-0.002518204343887764,3,0.0024520718358630456,False
legacy_player_form,4,add,rating_lineup_min_5,7,-0.0024918858868788083,3,0.0032626875659571564,False
legacy_player_form,4,add,adjusted_shots_lineup_mean_trend_1_5,7,-0.0024684232131788387,3,0.003422002307997385,False
legacy_player_form,4,add,adjusted_defensive_actions_lineup_mean_1,7,-0.0024644265346269512,3,0.0026556162629175484,False
legacy_player_form,4,add,adjusted_shots_lineup_mean_1,7,-0.0024270793830444724,3,0.0027663938776022468,False
legacy_player_form,4,add,def_adjusted_defensive_actions_5,7,-0.0023948262486100493,3,0.00374891671933808,False
legacy_player_form,4,add,shots_per90_lineup_mean_1,7,-0.002268334058389687,3,0.003412189714185887,False
legacy_player_form,4,add,shots_per90_lineup_mean_trend_1_5,7,-0.0022678271266208362,3,0.003414511672984122,False
legacy_player_form,4,add,new_player_pairs,7,-0.0022606527137587927,3,0.0035378114579396325,False
legacy_player_form,4,add,rating_lineup_max_5,7,-0.0022521637122302706,3,0.0036418200016195,False
legacy_player_form,4,add,adjusted_shots_lineup_mean_std_5,7,-0.0022290364100054027,3,0.0029140541579645296,False
legacy_player_form,4,add,adjusted_key_passes_lineup_mean_std_5,7,-0.0022269511100331263,3,0.0020052849566836173,False
legacy_player_form,4,add,adjusted_defensive_actions_lineup_mean_trend_1_5,7,-0.002178911841160325,3,0.0023864199432822586,False
legacy_player_form,4,add,rating_lineup_top3_mean_5,7,-0.00217776288100342,3,0.003628971418984106,False
legacy_player_form,4,add,defensive_actions_per90_lineup_mean_trend_1_5,7,-0.002162596534837813,3,0.002408741599340125,False
legacy_player_form,4,add,gk_saves_per90_5,7,-0.0021401222822098774,3,0.0022625715236973543,False
legacy_player_form,4,add,adjusted_key_passes_lineup_mean_1,7,-0.002102256853182216,3,0.005290123677233138,False
legacy_player_form,4,add,shots_per90_lineup_mean_ewm,7,-0.0020910178817653115,3,0.003309852084512288,False
legacy_player_form,4,add,replacement_quality,7,-0.0020686076329918812,3,0.0028962871007760516,False
legacy_player_form,4,remove,key_passes_per90_sum_5,5,-0.0019758441824180963,4,0.003049033704727977,False
legacy_player_form,4,add,adjusted_rating_lineup_std_across_starters_5,7,-0.0019592153863399187,3,0.0027269180016529226,False
legacy_player_form,4,add,key_passes_per90_lineup_mean_ewm,7,-0.0019517394541346933,2,0.0037768099415205203,False
legacy_player_form,4,add,adjusted_key_passes_lineup_mean_trend_1_5,7,-0.0019512467815964384,3,0.0076264840634129305,False
legacy_player_form,4,add,fwd_rating_mean_5,7,-0.0018614698529386242,3,0.0024949124438606862,False
legacy_player_form,4,remove,missing_regular_starters,5,-0.001830270838557424,3,0.003191504053788985,False
legacy_player_form,4,add,adjusted_defensive_actions_lineup_mean_ewm,7,-0.0017783435314302487,2,0.003251817168255844,False
legacy_player_form,4,add,retained_starters,7,-0.001749931175926367,3,0.0037519235174801047,False
legacy_player_form,4,add,defensive_actions_per90_lineup_mean_ewm,7,-0.0017460777780139436,3,0.003305012829464049,False
legacy_player_form,4,add,defensive_actions_per90_lineup_mean_3,7,-0.0017304934877656608,2,0.002666468856678428,False
legacy_player_form,4,add,adjusted_rating_lineup_mean_ewm,7,-0.0016712272584160192,3,0.0041253315765935605,False
legacy_player_form,4,add,fwd_count,7,-0.0016704419483298371,3,0.004701463622634794,False
legacy_player_form,4,add,adjusted_defensive_actions_lineup_mean_3,7,-0.0016650055599589208,2,0.0033047645662711567,False
legacy_player_form,4,add,key_passes_per90_lineup_mean_1,7,-0.0016570408217484456,3,0.007648831369691078,False
legacy_player_form,4,add,key_passes_per90_lineup_mean_trend_1_5,7,-0.0016509664946193548,3,0.007669321720208733,False
legacy_player_form,4,add,new_starters,7,-0.0016046273618916195,3,0.003739260166908398,False
legacy_player_form,4,add,adjusted_key_passes_lineup_mean_3,7,-0.0016033092415644878,2,0.00366011149446277,False
legacy_player_form,4,add,rating_lineup_mean_std_5,7,-0.0015659773868008874,2,0.004504950561545318,False
legacy_player_form,4,add,adjusted_rating_lineup_mean_std_5,7,-0.0015570906049154677,3,0.0043048752119529965,False
legacy_player_form,4,add,rating_lineup_mean_ewm,7,-0.0015555881989718356,3,0.0028924668203285098,False
legacy_player_form,4,add,adjusted_shots_lineup_mean_ewm,7,-0.001546599338409438,2,0.0030060295745519827,False
legacy_player_form,4,add,gk_rating_mean_5,7,-0.0015083663121184365,3,0.0020163917918699648,False
legacy_player_form,4,add,adjusted_defensive_actions_lineup_mean_5,7,-0.0014877299185709347,2,0.0037392331197907414,False
legacy_player_form,4,add,defensive_actions_per90_sum_5,7,-0.001458561301846717,2,0.0032860393377007746,False
legacy_player_form,4,add,adjusted_defensive_actions_lineup_mean_std_5,7,-0.0014334551732455125,3,0.004189506530372533,False
legacy_player_form,4,add,def_rating_mean_5,7,-0.0014303039955728015,3,0.0024108458582752235,False
legacy_player_form,4,add,mid_count,7,-0.001352399599722931,3,0.002868678884734077,False
legacy_player_form,4,add,adjusted_key_passes_lineup_mean_ewm,7,-0.0011908751529828843,2,0.0068253998793628146,False
legacy_player_form,4,add,shots_per90_lineup_mean_3,7,-0.001105501122648378,3,0.002657495849602176,False
legacy_player_form,4,add,adjusted_rating_lineup_mean_3,7,-0.0009707107083868127,3,0.003718552117209173,False
legacy_player_form,4,add,adjusted_rating_lineup_mean_5,7,-0.0008995902022852498,3,0.004350259876619744,False
legacy_player_form,4,add,adjusted_shots_lineup_mean_5,7,-0.000876316935567778,2,0.0038454824730475012,False
legacy_player_form,4,add,def_count,7,-0.000825749256852859,3,0.0050776924579014615,False
legacy_player_form,4,add,mid_adjusted_key_passes_5,7,-0.0007836078588760786,3,0.004279550808797383,False
legacy_player_form,4,add,adjusted_shots_lineup_mean_3,7,-0.0007602630823170253,3,0.0037156099657715824,False
legacy_player_form,4,add,rating_mean_5,7,-0.000586873022008505,2,0.0029363214752998745,False
legacy_player_form,4,add,adjusted_key_passes_lineup_mean_5,7,-0.00045168554711025875,2,0.005769342134563593,False
legacy_player_form,4,add,rating_lineup_mean_3,7,-0.0003263236228991051,3,0.00294625815197036,False
legacy_player_form,4,add,adjusted_defensive_actions_lineup_std_across_starters_5,7,0.0010197671147404552,1,0.00692222792342867,False
legacy_player_form,4,add,defence_goal_rate_ewm,7,0.0012490527553800312,2,0.004197456140235811,False
legacy_player_form,4,add,attack_goal_rate_ewm,7,0.0014269895345457196,2,0.006101295320083522,False
legacy_player_form,4,add,elo_rating,7,0.001488756313148687,2,0.009810314608641901,False
legacy_player_form,4,add,elo_difference,7,0.001489163976238017,2,0.009812341177754424,False
legacy_player_form,4,add,opponent_elo_rating,7,0.001489301023598144,2,0.009812945097974812,False
legacy_player_form,4,add,elo_expected_result,7,0.0024580787222755916,2,0.012054656512215933,False
legacy_player_form,4,add,expected_goals_strength,7,0.004114388683304493,1,0.00913345428323975,False
legacy_player_form,4,add,prior_team_matches,7,0.038636957142601625,1,0.11860983560060667,False
legacy_player_form,5,remove,starters_without_full_window,4,-0.004576446580275806,5,-0.0008391778853038545,True
legacy_player_form,5,remove,recent_minutes_sum_5,4,-0.004357876361070212,5,-0.0007677947538331509,False
legacy_player_form,5,remove,starters_without_history,4,-0.004253179145708286,4,0.00039281924263179224,False
legacy_player_form,5,add,mean_pairwise_prior_minutes,6,-0.004172196699393416,3,0.0029790383783561136,False
legacy_player_form,5,add,key_passes_per90_lineup_mean_3,6,-0.0040835791386084844,4,0.001895229935606535,False
legacy_player_form,5,add,mean_pairwise_prior_starts,6,-0.004020459733852988,3,0.0028859923193561565,False
legacy_player_form,5,add,rating_lineup_mean_trend_1_5,6,-0.003963247372436296,4,0.0010925912763111167,False
legacy_player_form,5,add,adjusted_key_passes_lineup_std_across_starters_5,6,-0.0038977486715745966,4,0.0016292728518414457,False
legacy_player_form,5,add,adjusted_rating_lineup_mean_trend_1_5,6,-0.003894577291678658,3,0.0010438383221929026,False
legacy_player_form,5,add,rating_lineup_std_across_starters_5,6,-0.0038660848986860285,4,0.0016968980942222434,False
legacy_player_form,5,add,gk_count,6,-0.003848463545639058,4,0.0010844530748044257,False
legacy_player_form,5,add,adjusted_rating_lineup_mean_1,6,-0.003814609661400614,4,0.0016304659399950516,False
legacy_player_form,5,add,mid_rating_mean_5,6,-0.0038029715019131547,5,-2.0420756485561853e-05,False
legacy_player_form,5,add,adjusted_shots_lineup_std_across_starters_5,6,-0.0037762050152621907,4,0.000549647834033995,False
legacy_player_form,5,add,rating_lineup_min_5,6,-0.0036528622582427507,4,0.0021924486299469415,False
legacy_player_form,5,add,rating_lineup_mean_1,6,-0.0036168933696894222,4,0.001375219058797672,False
legacy_player_form,5,add,defensive_actions_per90_lineup_mean_1,6,-0.0035191085249012045,4,0.0013456014431190155,False
legacy_player_form,5,add,adjusted_shots_lineup_mean_trend_1_5,6,-0.003496705999142713,3,0.0023894844700049767,False
legacy_player_form,5,add,adjusted_defensive_actions_lineup_mean_1,6,-0.003466100243303516,4,0.0015416460757187167,False
legacy_player_form,5,add,shots_per90_lineup_mean_ewm,6,-0.0034037561456758516,3,0.0021929254226396022,False
legacy_player_form,5,add,rating_lineup_max_5,6,-0.0034023464784518564,3,0.002197780158176954,False
legacy_player_form,5,add,adjusted_shots_lineup_mean_1,6,-0.0033880072056901244,3,0.0019068491020535205,False
legacy_player_form,5,add,new_player_pairs,6,-0.0033101394559599704,3,0.0023911894821847524,False
legacy_player_form,5,add,shots_per90_lineup_mean_trend_1_5,6,-0.0033043487512053106,3,0.0023722845866767095,False
legacy_player_form,5,add,def_adjusted_defensive_actions_5,6,-0.003301831885613371,4,0.0029571055112376232,False
legacy_player_form,5,add,gk_saves_per90_5,6,-0.0032672170367089803,3,0.0010189010308148116,False
legacy_player_form,5,add,adjusted_shots_lineup_mean_std_5,6,-0.0032585136883098277,4,0.002071104113979594,False
legacy_player_form,5,add,adjusted_key_passes_lineup_mean_std_5,6,-0.0032106806657141718,4,0.001023395596481791,False
legacy_player_form,5,add,rating_lineup_top3_mean_5,6,-0.003194536432789308,3,0.00236438991190413,False
legacy_player_form,5,add,adjusted_defensive_actions_lineup_mean_trend_1_5,6,-0.0031820202798277684,4,0.0013007371747595364,False
legacy_player_form,5,add,defensive_actions_per90_lineup_mean_trend_1_5,6,-0.0031627648079645353,4,0.0013233884870667012,False
legacy_player_form,5,add,shots_per90_lineup_mean_1,6,-0.003132290169593177,3,0.002701147682870886,False
legacy_player_form,5,add,adjusted_key_passes_lineup_mean_1,6,-0.00309677928908092,4,0.004343855725362333,False
legacy_player_form,5,add,fwd_adjusted_shots_5,6,-0.0030736922880864716,3,0.0028854301369942714,False
legacy_player_form,5,add,replacement_quality,6,-0.00307225777601019,3,0.0019000185217750154,False
legacy_player_form,5,add,adjusted_shots_lineup_mean_ewm,6,-0.0030451931549037915,2,0.0015954727702061078,False
legacy_player_form,5,add,adjusted_rating_lineup_std_across_starters_5,6,-0.003039247978303505,3,0.0009983789391130315,False
legacy_player_form,5,add,adjusted_key_passes_lineup_mean_trend_1_5,6,-0.0029557707058800895,4,0.006669217712048647,False
