model,model_label,feature_set,validation_season,train_matches,validation_matches,validation_leagues,base_feature_count,model_column_count,log_loss,brier_score,accuracy,selected_groups
player_form_lightgbm,Pooled player-form LightGBM,team_strength,2023-24,4078,1233,5,8,12,0.944184297608645,0.5558003248253163,0.5617473564321586,team_strength
player_form_lightgbm,Pooled player-form LightGBM,team_strength,2024-25,5311,1327,5,8,12,0.983289027516838,0.5838379074580169,0.5343316715964737,team_strength
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form,2022-23,2743,1335,5,24,28,1.0362732632864795,0.6240688396541569,0.48113707435313524,opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form,2023-24,4078,1233,5,24,28,1.028314525025809,0.6165003899284369,0.4885530516039083,opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form,2024-25,5311,1327,5,24,28,1.0473989575716671,0.6288304285862608,0.46553571497221535,opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity,2022-23,2743,1335,5,7,11,1.0336907691626447,0.6205135835585533,0.49686361168514515,lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity,2023-24,4078,1233,5,7,11,1.0515773715992836,0.6333640777657863,0.4699995688740065,lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity,2024-25,5311,1327,5,7,11,1.0548323461132942,0.6351642918439124,0.485230188535348,lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,position_and_distribution,2022-23,2743,1335,5,20,24,0.9909006552627913,0.5896865916790347,0.5275589552470252,position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,position_and_distribution,2023-24,4078,1233,5,20,24,0.9897013498598104,0.5875792474764086,0.5275157495042235,position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,position_and_distribution,2024-25,5311,1327,5,20,24,0.9993429959265082,0.5960629500602207,0.526170735331837,position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,recency,2022-23,2743,1335,5,17,21,0.9842016030479934,0.5864964185278293,0.5385063363724903,recency
player_form_lightgbm,Pooled player-form LightGBM,recency,2023-24,4078,1233,5,17,21,0.9804528980154503,0.5834365784237228,0.530752564971427,recency
player_form_lightgbm,Pooled player-form LightGBM,recency,2024-25,5311,1327,5,17,21,1.0159727712121955,0.6070784839959995,0.5024491723876559,recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength,2022-23,2743,1335,5,15,19,0.9301553239423921,0.5468469356975498,0.5676587388329615,legacy_player_form|team_strength
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength,2023-24,4078,1233,5,15,19,0.9326045277617355,0.5490151662754984,0.561238911609444,legacy_player_form|team_strength
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength,2024-25,5311,1327,5,15,19,0.9828790718087536,0.5844655100206972,0.5301307411537167,legacy_player_form|team_strength
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form,2022-23,2743,1335,5,31,35,0.9780370234156713,0.5817159031465697,0.5432463158137615,legacy_player_form|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form,2023-24,4078,1233,5,31,35,0.9701491070307918,0.5747819036424345,0.5400172747363798,legacy_player_form|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form,2024-25,5311,1327,5,31,35,0.9974736316201227,0.5945400285836567,0.5130895464052833,legacy_player_form|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity,2022-23,2743,1335,5,14,18,0.976434268714705,0.5795048965269751,0.5424296595908694,legacy_player_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity,2023-24,4078,1233,5,14,18,0.9729019540454973,0.5775687693515098,0.536968968414609,legacy_player_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity,2024-25,5311,1327,5,14,18,1.0095003645743168,0.6026953087532279,0.508104654763174,legacy_player_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + position_and_distribution,2022-23,2743,1335,5,27,31,0.974747928525676,0.5783430228119568,0.5474243678760707,legacy_player_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + position_and_distribution,2023-24,4078,1233,5,27,31,0.9766352869412545,0.5790803210683303,0.540708203591535,legacy_player_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + position_and_distribution,2024-25,5311,1327,5,27,31,0.9997845320997637,0.596904899933459,0.5168813310985726,legacy_player_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + recency,2022-23,2743,1335,5,24,28,0.982119355541599,0.584581100957773,0.5358745115106649,legacy_player_form|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + recency,2023-24,4078,1233,5,24,28,0.9793190335971174,0.5825620268652041,0.5334492738006104,legacy_player_form|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + recency,2024-25,5311,1327,5,24,28,1.0144924034110225,0.6053678249784177,0.4993856587561979,legacy_player_form|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form,2022-23,2743,1335,5,32,36,0.9327612223884163,0.5493232348066195,0.5747568408124024,team_strength|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form,2023-24,4078,1233,5,32,36,0.9314296812417044,0.5488528076000186,0.5655003821842475,team_strength|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form,2024-25,5311,1327,5,32,36,0.9840354107185689,0.5850084109199665,0.5289131200799453,team_strength|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity,2022-23,2743,1335,5,15,19,0.9362402637931476,0.5506990947232158,0.5691589393945339,team_strength|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity,2023-24,4078,1233,5,15,19,0.9387743941777844,0.5527618915485302,0.559527266649239,team_strength|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity,2024-25,5311,1327,5,15,19,0.9843539332722143,0.5849753589134086,0.5322489862231092,team_strength|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,team_strength + position_and_distribution,2022-23,2743,1335,5,28,32,0.9320322247736268,0.5486781708204378,0.5691598450510054,team_strength|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + position_and_distribution,2023-24,4078,1233,5,28,32,0.9383533459593645,0.55186461616451,0.5606008661261919,team_strength|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + position_and_distribution,2024-25,5311,1327,5,28,32,0.9781452976973475,0.5813654571225674,0.5279391689481203,team_strength|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + recency,2022-23,2743,1335,5,25,29,0.9255930358363221,0.544771310349663,0.5733850494005479,team_strength|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + recency,2023-24,4078,1233,5,25,29,0.9274575867056036,0.5455831510124238,0.5679807320837322,team_strength|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + recency,2024-25,5311,1327,5,25,29,0.9826184842818948,0.5837943011829785,0.5330622990553936,team_strength|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,31,35,1.020619141703335,0.6126420126315641,0.5097734338495249,opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,31,35,1.0202651067614745,0.6103579606281135,0.5029052928525491,opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,31,35,1.0444986141079116,0.6262896485873118,0.48667103730199124,opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,44,48,0.9945061300576148,0.5929453541207241,0.5276874741591314,opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,44,48,0.9829150101807809,0.5831825349639523,0.5332895037646949,opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,44,48,1.0012741144051673,0.5966727818521131,0.5228023754598865,opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + recency,2022-23,2743,1335,5,41,45,0.9818671666014417,0.5850375862045941,0.5322583611382481,opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + recency,2023-24,4078,1233,5,41,45,0.977453313259429,0.5806224433043241,0.5385807300815699,opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + recency,2024-25,5311,1327,5,41,45,1.0079699071325228,0.6012895806340744,0.5169322081434969,opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + position_and_distribution,2022-23,2743,1335,5,27,31,0.9848594349964396,0.5854978991442132,0.5357191722757583,lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + position_and_distribution,2023-24,4078,1233,5,27,31,0.9880655484422339,0.5860864112507265,0.5323398507809818,lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + position_and_distribution,2024-25,5311,1327,5,27,31,1.0013927573101415,0.5974680368312107,0.5212206465361747,lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + recency,2022-23,2743,1335,5,24,28,0.9797332484370453,0.5831476855564963,0.5439566804752423,lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + recency,2023-24,4078,1233,5,24,28,0.9765648581632771,0.5803644307001223,0.5348877162072985,lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + recency,2024-25,5311,1327,5,24,28,1.0124671934501217,0.6047889367613498,0.5126073654791818,lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,position_and_distribution + recency,2022-23,2743,1335,5,37,41,0.972358844447152,0.5772826070611592,0.5435801926811,position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,position_and_distribution + recency,2023-24,4078,1233,5,37,41,0.9735509091383087,0.5774811144225376,0.5279161195348838,position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,position_and_distribution + recency,2024-25,5311,1327,5,37,41,0.9989907604151991,0.59541178901991,0.5194546032668999,position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form,2022-23,2743,1335,5,39,43,0.9335955166932767,0.5497616349798046,0.5711332833470746,legacy_player_form|team_strength|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form,2023-24,4078,1233,5,39,43,0.9311537713315984,0.5487703679343399,0.562058240929554,legacy_player_form|team_strength|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form,2024-25,5311,1327,5,39,43,0.9807415026852165,0.5832208619705028,0.5304450868977335,legacy_player_form|team_strength|opponent_adjusted_form
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity,2022-23,2743,1335,5,22,26,0.929536660050065,0.546366819177903,0.5718350377330396,legacy_player_form|team_strength|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity,2023-24,4078,1233,5,22,26,0.9308322921687993,0.5479986540259755,0.5665767899876941,legacy_player_form|team_strength|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity,2024-25,5311,1327,5,22,26,0.9810436057880129,0.5828755960591676,0.5355363412529736,legacy_player_form|team_strength|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + position_and_distribution,2022-23,2743,1335,5,35,39,0.928918848133037,0.5470514338506796,0.5706208695479154,legacy_player_form|team_strength|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + position_and_distribution,2023-24,4078,1233,5,35,39,0.9353087698102979,0.5503820379556793,0.5683927722128578,legacy_player_form|team_strength|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + position_and_distribution,2024-25,5311,1327,5,35,39,0.9777418001036681,0.5813803623618181,0.5328196841231254,legacy_player_form|team_strength|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + recency,2022-23,2743,1335,5,32,36,0.9265091261581837,0.5455662967463534,0.5742103158989559,legacy_player_form|team_strength|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + recency,2023-24,4078,1233,5,32,36,0.9295963732261878,0.5472133914475676,0.5701116285777319,legacy_player_form|team_strength|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + recency,2024-25,5311,1327,5,32,36,0.982652000104904,0.5839940999158417,0.5321271073589318,legacy_player_form|team_strength|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,38,42,0.974739577410362,0.5792662818713497,0.5437945614277966,legacy_player_form|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,38,42,0.9703426759177486,0.5751498897346357,0.5503097540836765,legacy_player_form|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,38,42,0.9986005080826391,0.5952249549646079,0.5115070819320153,legacy_player_form|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,51,55,0.9740802889565753,0.5785514517864755,0.5359120640261292,legacy_player_form|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,51,55,0.9707950686663074,0.5746187660132175,0.5467122458712432,legacy_player_form|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,51,55,0.9923544020454415,0.5912199354808526,0.5219144174790279,legacy_player_form|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + recency,2022-23,2743,1335,5,48,52,0.9724566733045054,0.5779470553998445,0.5327658262884564,legacy_player_form|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + recency,2023-24,4078,1233,5,48,52,0.9676499072678857,0.5735933348478166,0.5502792580976973,legacy_player_form|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + opponent_adjusted_form + recency,2024-25,5311,1327,5,48,52,1.0035865954295666,0.5981608987533727,0.5114405978644672,legacy_player_form|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,34,38,0.9688997130327344,0.5742182981993753,0.5442773540949591,legacy_player_form|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,34,38,0.9752993481197819,0.5776970324327152,0.5427325867282577,legacy_player_form|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,34,38,1.0009145472344771,0.5973977294549251,0.5147444706827949,legacy_player_form|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + recency,2022-23,2743,1335,5,31,35,0.9777415349806935,0.5810716116549649,0.5429005750334752,legacy_player_form|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + recency,2023-24,4078,1233,5,31,35,0.9746424309060856,0.5791883725723179,0.5338681520276699,legacy_player_form|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + lineup_continuity + recency,2024-25,5311,1327,5,31,35,1.010883143972465,0.603366534438713,0.5039200100786331,legacy_player_form|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + position_and_distribution + recency,2022-23,2743,1335,5,44,48,0.9701725675336371,0.5756305467769198,0.5453196546978021,legacy_player_form|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + position_and_distribution + recency,2023-24,4078,1233,5,44,48,0.9720044528350791,0.5764863207327676,0.536661789439093,legacy_player_form|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + position_and_distribution + recency,2024-25,5311,1327,5,44,48,1.0001411754314646,0.5962296621357055,0.514609489600446,legacy_player_form|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,39,43,0.9321688390068477,0.5485977144568148,0.5798457698322886,team_strength|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,39,43,0.9320132038449629,0.5488626213490158,0.5643235973677567,team_strength|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,39,43,0.9836940955167266,0.5848605355290577,0.5295025508991495,team_strength|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,52,56,0.9310500631869182,0.5484467701406744,0.5773238400077274,team_strength|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,52,56,0.9341186443981695,0.5500286162172386,0.5622718489847441,team_strength|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,52,56,0.9794473804735384,0.5819078966230857,0.5270998195091994,team_strength|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + recency,2022-23,2743,1335,5,49,53,0.9295873566475631,0.5473889719061559,0.574125617635294,team_strength|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + recency,2023-24,4078,1233,5,49,53,0.9257282943227206,0.5453696303459232,0.5697905525178933,team_strength|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + opponent_adjusted_form + recency,2024-25,5311,1327,5,49,53,0.9854707717054042,0.5854150131442838,0.5309796542967031,team_strength|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,35,39,0.9293819079593263,0.5469845047755966,0.5661568175708004,team_strength|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,35,39,0.9370775506862554,0.5508936457721065,0.5662233642627539,team_strength|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,35,39,0.9786043421260663,0.5817764957901923,0.5281766609698989,team_strength|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + recency,2022-23,2743,1335,5,32,36,0.9255019574427987,0.5443748961607143,0.5723878181684684,team_strength|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + recency,2023-24,4078,1233,5,32,36,0.9259616441677789,0.5446782470390251,0.5706555538052376,team_strength|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + lineup_continuity + recency,2024-25,5311,1327,5,32,36,0.9824679037183964,0.5838214253477971,0.5328193581059423,team_strength|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + position_and_distribution + recency,2022-23,2743,1335,5,45,49,0.9272234678586633,0.5460715296093241,0.5699201179698126,team_strength|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + position_and_distribution + recency,2023-24,4078,1233,5,45,49,0.9278872986113811,0.5460162103650126,0.5727339976860544,team_strength|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,team_strength + position_and_distribution + recency,2024-25,5311,1327,5,45,49,0.9811095286493818,0.5830252675773091,0.5321567509514338,team_strength|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,51,55,0.9880888991788543,0.588580081447984,0.5347368259912104,opponent_adjusted_form|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,51,55,0.9826882166941167,0.5832389797909284,0.5420687447789525,opponent_adjusted_form|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,51,55,1.00329820183806,0.5982711505737881,0.5205053845350955,opponent_adjusted_form|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + recency,2022-23,2743,1335,5,48,52,0.9760454832705816,0.5808889493072986,0.5389103497711617,opponent_adjusted_form|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + recency,2023-24,4078,1233,5,48,52,0.9734706389382446,0.5779088705664248,0.5365084479917556,opponent_adjusted_form|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + lineup_continuity + recency,2024-25,5311,1327,5,48,52,1.0070595810653669,0.6006664499418608,0.5108925016861467,opponent_adjusted_form|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + position_and_distribution + recency,2022-23,2743,1335,5,61,65,0.9719921736883288,0.5772951948576862,0.5454578448439982,opponent_adjusted_form|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + position_and_distribution + recency,2023-24,4078,1233,5,61,65,0.9687616853559119,0.574280902969498,0.5430523602807594,opponent_adjusted_form|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,opponent_adjusted_form + position_and_distribution + recency,2024-25,5311,1327,5,61,65,0.9966895794462829,0.5933242641616848,0.5245136899105363,opponent_adjusted_form|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + position_and_distribution + recency,2022-23,2743,1335,5,44,48,0.9691433933093399,0.5748124335745519,0.5565899219724871,lineup_continuity|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + position_and_distribution + recency,2023-24,4078,1233,5,44,48,0.973058083853511,0.5768459068842315,0.5384536575707215,lineup_continuity|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,lineup_continuity + position_and_distribution + recency,2024-25,5311,1327,5,44,48,0.9990574973186843,0.5956962362509868,0.5190356896402052,lineup_continuity|position_and_distribution|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2022-23,2743,1335,5,46,50,0.9328418824160302,0.5491970454308204,0.5786259734055542,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2023-24,4078,1233,5,46,50,0.9322283544464136,0.5491753017777413,0.5640032999266043,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + lineup_continuity,2024-25,5311,1327,5,46,50,0.9817531142209426,0.5836227591273218,0.5300956656623484,legacy_player_form|team_strength|opponent_adjusted_form|lineup_continuity
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2022-23,2743,1335,5,59,63,0.932238596926036,0.5493404048817598,0.5703286788008753,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2023-24,4078,1233,5,59,63,0.9352850335536841,0.550661593775611,0.5605198643360826,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + position_and_distribution,2024-25,5311,1327,5,59,63,0.9811447572952214,0.5832462579441604,0.5277020265293919,legacy_player_form|team_strength|opponent_adjusted_form|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + recency,2022-23,2743,1335,5,56,60,0.9317310165058981,0.548842464707428,0.5676042441425653,legacy_player_form|team_strength|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + recency,2023-24,4078,1233,5,56,60,0.9268356103544036,0.5459060235644362,0.5726915768715748,legacy_player_form|team_strength|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + opponent_adjusted_form + recency,2024-25,5311,1327,5,56,60,0.985236348763679,0.585521518976643,0.5261444260802792,legacy_player_form|team_strength|opponent_adjusted_form|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2022-23,2743,1335,5,42,46,0.9275235402767255,0.5460222653872723,0.5738400189370481,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2023-24,4078,1233,5,42,46,0.934339915460962,0.5496024950361548,0.5691556632211006,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + position_and_distribution,2024-25,5311,1327,5,42,46,0.9791318029772758,0.5821696373846378,0.5329575965711063,legacy_player_form|team_strength|lineup_continuity|position_and_distribution
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + recency,2022-23,2743,1335,5,39,43,0.9274291242127882,0.5456112582266156,0.5751450246063922,legacy_player_form|team_strength|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + recency,2023-24,4078,1233,5,39,43,0.9266544037514424,0.5452538046661906,0.573239784764191,legacy_player_form|team_strength|lineup_continuity|recency
player_form_lightgbm,Pooled player-form LightGBM,legacy_player_form + team_strength + lineup_continuity + recency,2024-25,5311,1327,5,39,43,0.9832278428537655,0.5843425217079059,0.5303006233406669,legacy_player_form|team_strength|lineup_continuity|recency
